album_id,album_name,album_total_tracks,album_type,album_release_date,album_label,album_popularity
37fVxdmMKreIb0FnffxjRI,Distant Light (Expanded Edition),19,album,1971-10-01,Rhino,63
7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),15,album,1982-06-21,Rhino Atlantic,57
5MqyhhHbT13zsloD3uHhlQ,Who's Next (Deluxe Edition),29,album,1971-08-14,Polydor Records,72
55jET4vDioHHd7ztX7OX3h,Blind Melon,13,album,1992-01-01,Capitol Records,68
7nXJ5k4XgRj5OLg9m8V3zc,Purple Rain,9,album,1984-06-25,Rhino/Warner Records,71
2WT1pbYjLJciAR26yMebkH,The Dark Side Of The Moon (2011 Remastered Version),10,album,1973-03-01,Pink Floyd Records,69
4KZGe18wZJbXL6JLW4KyLc,A Day At The Races (Deluxe Edition 2011 Remaster),15,album,1976-12-10,EMI,69
7HlWbMlmhASeeZ61ZiHpWJ,Crimes Of Passion,10,album,1980-08-05,Chrysalis\EMI Records (USA),66
3q6Bz38jmqRDkXI7j5Hb9Y,Greatest Hits,18,compilation,2008-05-20,Geffen,66
7DdEbYFPKTZ8KB4z6L4UnQ,Van Halen (Remastered),11,album,1978-02-10,Rhino/Warner Records,71
1ZH5g1RDq3GY1OvyD0w0s2,Combat Rock (Remastered),12,album,1982,Sony Music UK,73
2wnq5e000z2hT7qS2F8jZ5,Electric Warrior,15,album,1971-09-24,Universal Music Group International,65
6yEuIwTQpciH1qtj7mP5GK,Out Of Time (25th Anniversary Edition),30,album,1991-03-12,Concord Records,77
3x2uer6Xh0d5rF8toWpRDA,Nimrod,18,album,1997-10-14,Reprise,72
5cGElNWN4q4dT9EtVsf3mZ,The Elektra Years 1978 - 1987,60,compilation,2016-03-11,Rhino/Elektra,47
62U7xIHcID94o20Of5ea4D,Toto IV,10,album,1982-04-08,Columbia,77
70lQYZtypdCALtFVlQAcvx,Led Zeppelin II (1994 Remaster),9,album,1969-10-22,Rhino Atlantic,71
6DExt1eX4lflLacVjHHbOs,Pronounced' Leh-'Nerd 'Skin-'Nerd,8,album,1973-01-01,Geffen*,75
4qUMByJ3Pk94BFnCmGaUPS,Blizzard Of Ozz (40th Anniversary Expanded Edition),19,album,2020-09-18,Epic/Legacy,71
1YCC4oZXg2zGn7pVSKVlGF,Dressed To Kill,10,album,1975-03-19,Casablanca Records,67
132qAo1cDiEJdA3fv4xyNK,Paranoid (2009 Remastered Version),8,album,1970-09-18,Sanctuary Records,75
4l4u9e9jSbotSXNjYfOugy,Let It Bleed,9,album,1969-12-05,"ABKCO Music and Records, Inc.",70
2ei2X6ghPnw7YRwQtAH075,Honky Chateau,11,album,1972-05-19,EMI,73
2xg7iIKoSqaDNpDbJnyCjY,Moving Pictures (2011 Remaster),7,album,1981-02-12,Mercury Records,66
6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),11,album,1982-05-03,EMI,72
7rSZXXHHvIhF4yUFdaOCy9,Are You Experienced,17,album,1967-05-12,Legacy Recordings,70
0CxPbTRARqKUYighiEY9Sz,Use Your Illusion I,16,album,1991-09-17,Guns N Roses P&D,77
2tWvZmP9EVRYqmWyJPLzjP,Climbing!,10,album,1970,Columbia/Legacy,62
1ydlm89JR8cV8VuSaNvHNL,Fire And Water,7,album,1970-06-26,UMC (Universal Music Catalogue),63
0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,12,album,1984-06-04,Columbia,78
6H0wsYDvFlATzXHn0IqVpi,Get The Knack,12,album,1979-01-01,Capitol Records,65
5W9OT0a5iZlBr83a9WMKFY,Synchronicity (Remastered 2003),11,album,1983-06-17,Polydor Records,78
1vhib5WLHRVdOpRjiTHk15,Stranger In Town,9,album,1978-05-05,Bob Seger,70
48NYXFdasUBuSeO3RAolt3,Learning to Crawl (Expanded & Remastered),17,album,1984,Rhino/Warner Records,57
0eFHYz8NmK75zSplL5qlfM,The Resistance,11,album,2009-09-10,Warner Records,71
3W6CI0Lw7lElAPID2Fd3B4,Disraeli Gears (Deluxe Edition),40,album,1967-11,Universal Records,66
6mUdeDZCsExyJLMdAfDuwh,Back In Black,10,album,1980-07-25,Columbia,81
4I5zzKYd2SKDgZ9DRf5LVk,"""Heroes"" (2017 Remaster)",10,album,1977,Parlophone UK,66
0Em8m9kRctyH9S3MTXAHvY,Tres Hombres (Expanded 2006 Remaster),13,album,1973-07-26,Rhino/Warner Records,70
2QLp07RO6anZHmtcKTEvSC,Boston,8,album,1976,Epic/Legacy,74
55RhFRyQFihIyGf61MgcfV,Mellon Collie And The Infinite Sadness (Deluxe Edition),92,album,1995,Virgin Records,75
1jWmEhn3ggaL6isoyLfwBn,The Doors,11,album,1967-01-04,Rhino/Elektra,72
5iIWnMgvSM8uEBwXKsPcXM,Layla And Other Assorted Love Songs (Remastered 2010),14,album,1970-11-01,Universal Music Group International,67
555qwe1qUgLdee80TZ2CQt,I Love Rock 'N' Roll (Expanded Edition),15,album,1981-11-18,Legacy Recordings,69
7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),27,compilation,2000-11-13,UMC (Universal Music Catalogue),74
54V1ljNtyzAm053oJqi0SH,Second Helping (Expanded Edition),11,album,1974-04-15,Geffen*,75
1bt6q2SruMsBtcerNVtpZB,Rumours,11,album,1977-02-04,Rhino/Warner Records,78
4Saua162eaEOksYc8TrB74,War (Deluxe Edition Remastered),22,album,1983-02-28,Universal-Island Records Ltd.,55
43wpzak9OmQfrjyksuGwp0,Escape (Bonus Track Version),14,album,1981,Columbia,77
28q2N44ocJECgf8sbHEDfY,There Is Nothing Left To Lose,11,album,1999-11-02,RCA Records Label,71
6Cf545T4jkaiyvMnTRPOB2,Jailbreak (Deluxe Edition),20,album,1976,UMC (Universal Music Catalogue),67
0Gf1yE895FKK4YWVRuAeg8,Long Way Down (Deluxe),15,album,2013-06-24,ITNO/Columbia,82
3U8n8LzBx2o9gYXvvNq4uH,My 21st Century Blues,15,album,2023-02-03,Human Re Sources,79
7BISGeB7QwhqRIadxuLHfG,Arcade,1,single,2019-03-07,"Universal Music, a division of Universal International Music BV",69
6jKZplJpy21R5lHaYHHjmZ,Narrated For You,12,album,2018-11-16,2018,82
69JpAhN3XgLkOsJ7MCtW4V,Bad Habit,1,single,2022-06-29,L-M Records/RCA Records,72
6J84szYCnMfzEcvIcfWMFL,Doo-Wops & Hooligans,12,album,2010-10-05,Elektra (NEK),82
2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,12,album,2020-03-20,Republic Records,81
2eE8BVirX9VF8Di9hD90iw,Come Home The Kids Miss You,15,album,2022-05-06,Generation Now/Atlantic,77
6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,18,album,2018-04-27,Republic Records,85
18CtLoAMTr7F8ngtuM6D8i,Until I Found You,1,single,2021-09-01,Republic Records,74
1Y7AsjpYThuzMClDdu4FrV,Good Times Go,7,album,2023-06-09,Thirty Knots/Columbia,75
4c2p3TdN7NcQfCXyueCNnC,Jungle Rules,18,album,2017-07-14,Bad Boy Entertainment/Epic Records,75
022DrG7Wp2PSCwzuD0bSzT,American Beauty/American Psycho,11,album,2015-01-20,Island Records,76
5duyQokC4FMcWPYTV9Gpf9,21,11,album,2011-01-24,XL Recordings,83
3JfSxDfmwS5OeHPwLSkrfr,Origins (Deluxe),15,album,2018-11-09,Kid Ina Korner / Interscope,79
5FXIqS1XqbpfOKNoi5VUwS,See You Again (feat. Charlie Puth),1,single,2015,Atlantic Records,74
5y1YWb4OONEGbxZQLRNUwO,Cleopatra,11,album,2016-04-08,Decca (UMO),73
2CUT0104gySOIvqwtXeFsX,The Blueprint 3,15,album,2009-09-08,Roc Nation / Jay-Z,77
704GHNtZhEe9TBgleCNNGv,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),1,single,2016-06-24,Atlantic Records,66
33pt9HBdGlAbRGBHQgsZsU,Evolve,12,album,2017-06-23,Kid Ina Korner / Interscope,85
4yP0hdKOZPNshxUOjY0cZj,After Hours,14,album,2020-03-20,Republic Records,89
2yDwwjGzGEcyJMEJuCNyiP,Greatest Hits,17,compilation,2007-03-05,Bad Boy Records,55
0MlTOiC5ZYKFGeZ8h3D4rd,Hopes And Fears,12,album,2004-05-10,Universal-Island Records Ltd.,78
2e8nzTZ0HtK94IifOWgN7o,The Human Condition,14,album,2016-06-10,Capitol Records (CAP),61
2Hjcfw8zHN4dJDZJGOzLd6,MONTERO (Call Me By Your Name),3,single,2021-03-31,Columbia,66
1FOJ5IXGXe8dl0cXvCU6wK,In the Name of Love,1,single,2016-07-29,Epic Amsterdam,71
61G7KL6rpj167r6H4CzS8C,A Place We Knew,12,album,2019-03-22,Universal Music Australia Pty. Ltd.,76
1RWiRfdNZKDe8VXzzf2VEc,you broke me first,1,single,2020-04-17,RCA Records Label,73
5Jk4Eg7pxYhDrWJCVVzmMt,CHARLIE,12,album,2022-10-06,Atlantic Records,79
3jRG3qOfsSSW3SBdeBiIfC,A Perfect Contradiction (Outsiders' Expanded Edition),24,album,2014-03-10,RCA Records Label,73
3SBeYxkc3Ce7lanK0f3epk,Numb,1,single,2022-06-10,Joytime Collective/RCA Records,72
5DJc5qCdB5pPrDO97LXjeW,One More Love,28,album,2010-11-22,Parlophone (France),77
6nxDQi0FeEwccEPJeNySoS,Night Visions,14,album,2012-09-04,Kid Ina Korner / Interscope,81
6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,album,2012-01-01,Interscope Records*,78
0w1dwXfG5z6Xjjgj524JkD,Justice,16,album,2021-03-19,RBMG/Def Jam,67
6OQ9gBfg5EXeNAEwGSs6jK,Dark Lane Demo Tapes,14,album,2020-05-01,OVO,81
2bbhW5ifCwOYM8DMkqoYBF,Native,15,album,2014-01-01,Mosley / Interscope,70
0YZLXTaHLcgl5UdtKDiUXD,Be Alright,1,single,2018-06-29,Universal Music Australia Pty. Ltd.,69
5S9b8euumqMhQbMk0zzQdH,Dream Your Life Away (Special Edition),15,album,2014-09-09,Atlantic Records,75
7jPoliCU7TRA13Wro32AOD,Where The Shadow Ends,12,album,2019-10-04,Island Records,66
3myPwaMYjdwhtq0nFgeG6W,Songs From The Big Chair (Super Deluxe Edition),59,album,1985-02-25,UMC (Universal Music Catalogue),79
6tUQPKlpR4x1gjrXTtOImI,abcdefu,1,single,2021-08-13,Atlantic/Arthouse Records,72
1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,11,album,2011-11-19,Def Jam Recordings,75
3sysiYphqNRQw7VKLCg1yE,Love?,17,album,2011-01-01,Nuyorican Productions / IDJ,71
2tm3Ht61kqqRZtIYsBjxEj,Stankonia,24,album,2000-10-31,Arista/LaFace Records,75
0Uv83rRhY5QvHKkQoULRKk,Hozier,13,album,2014-07-20,Universal-Island Records Ltd.,79
1nAQbHeOWTfQzbOoFrvndW,Planet Her,14,album,2021-06-25,Kemosabe Records/RCA Records,85
40GMAhriYJRO1rsY4YdrZb,Views,20,album,2016-05-06,Cash Money Records/Young Money Ent./Universal Rec.,85
4Ug3M4a8wAEebndVIF65fX,The Papercut Chronicles,18,album,2005-02-22,Decaydance/Fueled By Ramen/ATL,67
5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,12,album,2019-05-17,Vertigo Berlin,84
7JOCOjZTcLysDMkZGWlcIj,#3 Deluxe Version,17,album,2012-09-10,Epic/Phonogenic,73
6NQRmMazNOKi0IiIXlNzGh,Alive And Feeling Fine,23,album,2019-10-04,Found Frequencies,56
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,17,album,2019-09-06,Republic Records,88
6ZG5lRT77aJ3btmArcykra,Parachutes,10,album,2000-07-10,Parlophone UK,85
6kf46HbnYCZzP6rjvQHYzg,American Teen,15,album,2017-04-27,"Right Hand Music Group, LLC/RCA Records",79
0488X5veBK6t3vSmIiTDJY,Before You Go,2,single,2019-11-19,Vertigo Berlin,64
5G6oMu9zNW2acdV0lqzI3L,All This Bad Blood,25,album,2013-01-01,Virgin Records Ltd,71
4LyiYe4wZ6XwzUne79hidF,Left and Right (Feat. Jung Kook of BTS),1,single,2022-06-24,Atlantic Records,72
7jGNAMzrW5HMXdxl9XyBMG,Without Fear,13,album,2019-10-04,Riggins Recording Limited,69
78EicdHZr5XBWD7llEZ1Jh,Happier,1,single,2018-08-17,Astralwerks,73
4s05NbwGgw5SO42AdsN5Oo,Odisea,16,album,2017-08-25,VP Records Corp/Dimelo Vi,80
1nEJIdxjw5Y6LBlWLGJzzT,Mirror,15,album,2023-07-14,"Three Name Productions, Inc./ Island Records & Republic Records",76
6vdLdzihSWxV8FgWU2GSvA,Late Night Feelings,13,album,2019-06-21,Columbia,67
4betqQELpLxNJ6pshbCGfu,All the Little Lights (Deluxe Version),20,album,2013-08-26,Embassy of Music,65
2nwTJuSqvCygeyI8U7vpeI,The Click,13,album,2017-06-30,Black Butter,62
3zVB99XMdbP9HTVNg0GJwV,boyfriend,1,single,2019-08-02,Republic Records,70
57BhVBJbVPfIbwLANO5fSe,Rescue Me,1,single,2019-05-17,Mosley Music/Interscope Records,59
08jWgM4vSkTose4blKBWov,In The Lonely Hour,10,album,2014-05-26,Capitol,82
5ofMsLtz8HogkhrlTQ1UaG,Less Is More,16,album,2016-10-21,Armada Music Albums,73
3HV3ecmJJ2GmHM93vVVKXF,Confident (Deluxe Edition),15,album,2015-10-16,Hollywood Records,61
6s84u2TUpR3wdUv4NgKA2j,SOUR,11,album,2021-05-21,Olivia Rodrigo PS,91
5NfeW0DqFVT3Su3kHBgTf4,Wild World,14,album,2016-09-09,Virgin Records Ltd,59
0kjj3EUl6EOrKSC9iDurZq,Sigh No More,12,album,2009-01-01,Universal-Island Records Ltd.,63
1YgekJJTEueWDaMr7BYqPk,An Evening With Silk Sonic,10,album,2021-11-11,Aftermath Entertainment/Atlantic,78
76oMr4Y2pOtcrvZLc2ZikF,If You Can Believe Your Eyes & Ears,12,album,1966-03,Geffen*,72
3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,12,album,2008-11-24,Roc-A-Fella,78
6X7HEjHrNHimc0buMQpNya,Trouble,13,album,2006-01-01,SRC Records,59
6oPPKtAwNNlkW4wwHfQDfM,Man On The Moon: The End Of Day (Int'l Version),16,album,2009-01-01,Kid Cudi/Universal Records,70
44hyrGuZKAvITbmrlhryf8,Replay,11,album,2009-08-18,Time Is Money/Beluga Heights/Reprise,69
6kzoWb4UzvKYgbDfAwgaFq,Konvicted,12,album,2006-01-01,Konvict/Upfront/SRC/Universal Records,77
0V7TZQmJBgI81M9Z7GWxCI,Shock Value,17,album,2007-04-02,Interscope/Blackground Records,71
4PrPbmm0gKvaD3rerOXFg8,The Documentary,18,album,2005,Geffen,76
2BUMWHctjCsVidogtJxfDK,Cupid's Chokehold / Breakfast in America,1,single,2007-01-02,Decaydance/Fueled By Ramen/ATL,48
5BGzOpea6At0Nd7tYtYZOP,Tha Carter III,16,album,2008-06-10,CM/Republic,71
4vyPN44zoiJXE6hruCCrGB,200 KM/H In The Wrong Lane (10th Anniversary Edition),15,album,2002,Interscope,69
2vBLKFrI1rZqB7VtGxcsR5,R.O.O.T.S. (Route of Overcoming the Struggle),13,album,2009-03-30,Poe Boy/Atlantic,68
7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly,16,album,2015-03-16,Aftermath,78
5v4Vx9loqMQCS3J7OmP9pa,The Rising Tied,16,album,2005-11-21,Machine Shop/Warner Records,65
2sIWM1FzNqLCccNwXuC4SA,Boulevard of Broken Dreams,1,single,2004,Reprise,65
32Bu3ETQhR1PFCj3ndDlYf,The Trinity,18,album,2005-09-26,Atlantic Records,74
5j1wrOAOm5KFd17pPiSvle,Mail on Sunday,14,album,2008-03-17,Poe Boy/Atlantic,72
7xfoGxTPNTt33IVcWjDrRt,It Ain't Safe No More. . .,19,album,2002-11-26,J Records,46
4BxB8U8QgpR4UCvJ0moj8Z,Shock Value,17,album,2007-01-01,Interscope/Blackground Records,74
31dzB4ULKZfOH71tuaBiR8,The Sound of Revenge,16,album,2005-01-01,Universal/Chamillitary,61
1dgbFU08pXJXZhGPlybdMX,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],25,album,2009-01-01,Interscope,77
1qwlxZTNLe1jq3b0iidlue,The Fame,15,album,2008-01-01,Streamline/Interscope,78
5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,19,album,2012-03-12,Capitol Records,79
0eGvq1J5Ke7VlLLOYIlY4k,The Rokstarr Hits Collection,15,compilation,2010-01-01,Universal-Island Records Ltd.,72
5pjw8w5tKfWgrKqsaaGBKx,Jeremih,13,album,2009-01-01,Bu Vision LLC / IDJ,61
1ePkYcH5ZQCb1b4tQeiEDj,Blackout,15,album,2007-10-25,Jive,73
3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,15,album,2008-06-02,Def Jam Recordings,82
4kEbcH3VT6NYfpv8Wkkk80,Cheese,12,album,2010-01-01,Universal Music Distributed Labels,71
1Do3y8IAcbYOToYQJnGwSO,Tha Carter III,23,album,2008-01-01,CM/Republic,66
5ll74bqtkcXlKE7wwkMq4g,Late Registration,21,album,2005-08-30,Roc-A-Fella,76
6VsJamdhvYKcnpwHAKULI0,Monkey Business,16,album,2005-01-01,Universal Music Group International,72
1Z5oeufZDMMzL8ZlWTZrQg,Freedom,14,album,2008-01-01,Konvict/Upfront/SRC/Universal Records,66
4pLuE50wL9T26lSv42X0J2,Barrio Fino (Bonus Track Version),23,album,2004-07-13,Gasolina Recording Co.,82
2nnIlWcriIqcJtjduWcTRl,31 Minutes to Takeoff,12,album,2010-08-09,J Records,69
1IM3GwptCGYjRkzCBolyFK,How To Save A Life,12,album,2005-09-13,Epic,75
38pfSOHvxHqDWwDnjZ25U5,Three Days Grace (Expanded Edition),15,album,2003-07-22,Jive,64
2yboV2QBcVGEhcRlYuPpDT,Loose,17,album,2006-01-01,Mosley / Geffen,81
0RHX9XECH8IVI3LNgWDpmQ,A Rush of Blood to the Head,11,album,2002-08-08,Parlophone Records Limited,82
5DaToG3KvHnUgTPqY4cEbq,This Is The Life (eDeluxe),14,album,2007-01-01,EMI,70
1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),21,album,2004-03-23,LaFace Records,80
02w1xMzzdF2OJxTeh1basm,Fallen,12,album,2003-03-04,The Bicycle Music Company,79
4vUClKTFaDWnsHE8rK52GY,All That We Needed,13,album,2005-01-01,Fearless Records,70
1fpyVGMhF1vdl4XTFo1IH0,Shine,12,album,2008-03-28,Woah Dad!,68
0bUTHlWbkSQysoM3VsWldT,Demon Days,15,album,2005-05-23,Parlophone UK,79
3OALgjCs6Lqw41853v4wEQ,One Of The Boys,13,album,2008-06-17,Capitol Records,71
2zwyBK8ea29FqWuY8IiRJu,iSouljaBoyTellem,16,album,2008-01-01,Collipark / Interscope,69
797fkvAtk0iZvP1HHPCWbp,R&G (Rhythm & Gangsta): The Masterpiece,20,album,2004-01-01,Geffen,69
4DyMK9x2gnmRkRa16zHaEV,Laundry Service,13,album,2001-11-13,Epic,74
3vf65wfk1EEjVhy6BjENsS,Ocean Eyes,12,album,2009-01-01,Universal Records,70
71clfVkkopYLrgweVj2cow,Beautiful Girls,1,single,2007-07-23,Epic,69
2scB1uhcCI1TSf6b9TCZK3,FutureSex/LoveSounds,12,album,2006-09-12,Jive,74
7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,album,2009-11-20,Def Jam Recordings,72
7Kmmw7Z5D2UD5MVwdm10sT,Torches,10,album,2011-05-23,Columbia,77
0vwDxngkhZuwNbcxzebCXI,Modjo (Remastered),12,album,2001,Modjo Music,69
0DEsmIQ5ir7tz52Nkf4i1K,Jason Derulo (International),10,album,2010-02-26,Beluga Heights/Warner Records,69
6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),18,album,2010-01-01,RCA Records Label,77
5B6XfyHHYawyLkEvNvhSPh,Walking On A Dream (10th Anniversary Edition),16,album,2008-10-03,EMI Recorded Music Australia Pty Ltd,74
0E4xv5gPjykrwBgBZzI8XG,Back To Black (Deluxe Edition),19,album,2006,Universal-Island Records Ltd.,79
3ibdlhMmbFPMYoWvwHCzI3,The Fray,10,album,2009-02-02,Epic,68
5PfepkNWgRR2DI02Y8AawC,Paper Trail,16,album,2008-09-07,"Grand Hustle, LLC",73
6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,10,album,2007-12-14,Red Ink/Columbia,75
2H66HrVR1UeMlAoSXpxUnk,All Or Nothing,16,album,2009-01-01,Cash Money,71
1DWWb4Q39mp1T3NgyscowF,Madonna,8,album,1983-07-27,Sire/Warner Records,53
0OmYuz9hwn1XoqmDaU0yJ7,Too Low For Zero,13,album,1983-05-30,EMI,76
5G5UwqPsxDKpxJLX4xsyuh,Hounds Of Love,12,album,1985-09-16,Fish People,76
2Lq2qX3hYhiuPckC8Flj21,Master Of Puppets (Remastered),8,album,1986-03-03,Blackened Recordings / Universal Music,71
1C2h7mLntPSeVYciMRTF4a,Thriller 25 Super Deluxe Edition,30,album,2008-02-08,Epic/Legacy,78
5lrlWKjNY0eTDXp9Bd3LpW,Madonna,10,album,1983-07-27,Warner Records,61
3t3BbpFJiGcXl4jI5CRLLA,Rocky IV,11,compilation,1985,Volcano/Legacy,72
3ZdkT5buYFi1WQaB0XNNtf,Super Trouper,12,album,1980,Polar Music International AB,74
7rcAB5TsfvqT77pHd4edmc,Love Songs,13,compilation,1979,Rhino/Elektra,44
5jNDWA19BJbE24x1UUJGRY,Sweet Dreams (Are Made Of This),16,album,1983-01-04,RCA Records Label,74
5Jkd47JEaCU1g4DcGBnHm3,The Final Countdown (Expanded Edition),13,album,1986,Portrait/Epic/Legacy,72
1JDlLoZugxdneiaTnGyaKr,Let's Talk About Love,10,album,1985,RCA/Hansa,66
3uSWaQxJAdm5MWKQkQJNoK,The Best of Sade,16,compilation,1994-10-31,Epic,77
3wCe8HjHk6QNGcf5D3jgW1,Broadcast,10,album,1986-01-01,Ten Records,68
5Y0p2XCgRRIjna91aQE8q7,The Queen Is Dead,10,album,1986-06-16,WM UK,75
1ER3B6zev5JEAaqhnyyfbf,Hunting High and Low,10,album,1985-06-01,Rhino,78
5Z9iiGl2FcIfa3BMiv6OIw,Whenever You Need Somebody,10,album,1987-11-12,BMG Rights Management (UK) Ltd,72
55FzPzv8k03wga6xHex6ra,ドライブが楽しくなる洋楽ヒッツ!80年代 DANCE,45,album,2023-07-01,UME - Global Clearing House,61
3KFWViJ1wIHAdOVLFTVzjD,Non-Stop Erotic Cabaret,18,album,1981,EMI,72
23krn1eEy7o3u9laLI1PLD,Dr. Feelgood (Deluxe Version),16,album,1989-09-01,BMG Rights Management (US) LLC,73
61h3VS8XDROIpvQznjTPTT,The Singles 86-98,21,compilation,1998-09-28,Venusnote Ltd.,70
5JLKZcOSNXcm6xaX1vI7nB,Staring At The Sea - The Singles,17,compilation,1986-01-01,Polydor Records,50
1gTvJG5YnrTiwr0uDuzaoA,Greatest Hits,16,compilation,2001-01-01,Chrysalis\EMI Records (USA),63
14kTyafNZvlbn586zryGww,Love At First Sting (Deluxe Edition),25,album,1984-03-27,BMG Rights Management GmbH,62
5AMshCv0RIe2aO4XaQWhp4,Evolution: The Hits,18,album,1983,Epic,66
07EFoHHspqSwsmkbnWaB4A,Who Made Who,9,album,1986-05-24,Columbia,64
6OMYQUITdN6wBaWfEtgooI,The Age of Consent,16,album,1984-10-15,London Music Stream,67
43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),37,compilation,2009-09-18,Warner Records,77
0CTCk1eshEadFqZ4NBfe9N,Stranger Things (Soundtrack from the Netflix Original Series),30,compilation,2017-10-27,Legacy Recordings,62
4doea7KA9jw7nkm3IOs0PR,Secret Dreams and Forbidden Fire,9,album,1986-05-05,Sony Music CG,66
3uN87hwClF0hult2cxMbAW,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",15,compilation,1997-03-25,Columbia,71
1cM3r0WQZWNkCpEbmFjLln,Face Value (Deluxe Editon),24,album,1981-01-01,Rhino,68
1hj1SYbJYdXloRiSjsCLXg,Raise!,9,album,1981-11-14,Legacy Recordings,68
4zhRkgoZKC2xCPPys1gK4b,Simple Pleasures,10,album,1988-01-01,Parlophone Catalogue,61
321q9p7PELvzcFAWxml7VX,Uprising,12,album,1980,Island Records,76
4y5NvuKT134WXPTQBdCRLG,Millennium Edition,15,album,1998-01-01,Polydor,49
43uh4QoHA259dOUkXte7dl,Gipsy Kings,12,album,1987-08-24,Sony Music Entertainment,67
2256qKBSQdt53T5dz4Kdcs,Forever Young,10,album,1984-09-27,WM UK,67
6Pz06FAaeym0JSqVqIkN56,Brothers In Arms (Remastered 1996),9,album,1985-05-13,UMC (Universal Music Catalogue),70
02f3y3NTsddjdUMoNiBppI,Make It Big,8,album,1984-10-23,Columbia,74
033cvSPAuSU5ArRfIgQSDU,Trash,10,album,1989-07-25,Epic,65
1Vw2uoVkLAJFVViJ1QyK1D,Storm Front,10,album,1989-10-17,Columbia,68
2o2G49EPi4lua5zgxUKhLL,Reckless (30th Anniversary / Deluxe Edition),32,album,1984-11-05,A&M,78
2coqGqbnSCAy740mClWesA,I Don't Speak The Language,9,album,1983-03-19,Legacy Recordings,64
0dzqapIToiOhULGvzDKpXm,Stay Hungry,9,album,1984-05-10,Rhino Atlantic,70
4FZ9s0pelFSliPWhVEWRcC,Footloose (15th Anniversary Collectors' Edition),13,compilation,1984,Columbia/Legacy,66
5pfpXvoJtSIFrbPIoBEv3R,The Essential Journey,32,compilation,2001-10-16,Columbia,65
6As5aOEQjfxLIChIB3fQRD,Toys In The Attic,9,album,1975-04-08,Aerosmith P&D - Sony,72
3g5K7IOTOSY6nIfu7lj562,Ready For Romance,10,album,1986,RCA/Hansa,66
18fOLsMG8Msf1DEaW0E71K,Call Me,5,single,2004-01-01,Chrysalis\EMI Records (USA),61
0VJI3wpebzRyVHq0eZQidb,The Very Best of Bonnie Tyler,48,compilation,2009-03-26,Sony Music UK,70
7hPq9fDWwXPo1tT0oi3XcM,Finest,14,album,2003-09-01,Parlophone UK,62
1fqUZTGqbB0o0hIFhCbAg4,Pump Up The Jam,12,album,1989-11-28,Universal Music S.A.,62
6K8iDZW8jPaoiqSzFFebJA,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),15,compilation,1999-01-01,Columbia/Legacy,69
6GaqU0TlYBKHUiSJ0AT9A2,War (Remastered),10,album,1983-02-28,Universal-Island Records Ltd.,64
6FCzvataOZh68j8OKzOt9a,London Calling (Remastered),19,album,1979,Sony Music UK,70
3R3x4zIabsvpD3yxqLaUpc,An Innocent Man,10,album,1983-08-08,Columbia,73
6hmmX5UP4rIvOpGSaPerV8,Tracy Chapman,11,album,1988-04-05,Elektra Records,76
1ja2qzCrh6bZykcojbZs82,Hysteria,12,album,1987-08-03,UMC (Universal Music Catalogue),68
2iGwIUZh0tNkhOtqoo812B,True (Special Edition),22,album,1983-02-25,Parlophone UK,61
4alO1zj0clrqWUwC4a9rkL,Don't Suppose,15,album,2009-09-25,Parlophone UK,56
2sS9l8uc3d3UsK9unJyrD8,...But Seriously (Deluxe Edition),25,album,1989-11-20,Rhino,70
1UUOBzIHw0noiRGRpbt3sz,Bon Jovi,9,album,1984-01-01,Island Records,65
1WNKfSND9D7t30sBPDo1gr,The Best Of The 80's,20,compilation,2007-12-10,Sony BMG Music Entertainment,59
3fzHLg5RfRXzQlHlR4F7JG,Greatest Vol.1 - Belinda Carlisle,12,compilation,1987,Crimson,62
4Z1n0xes29RVzPttal9QOY,'80s Pop #1's,18,compilation,2007-01-01,Universal Music Group International,65
5RS9xkMuDmeVISqGDBmnSa,The Works (2011 Remaster),9,album,1984-02-27,EMI,69
